"(Server Name, Domain)",Servers known in domain 
"('b.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('j.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('k.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('l.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('h.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('f.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'b.fi.', 'h.fi.'}"
"('m.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'g.fi.', 'b.fi.', 'a.fi.'}"
"('c.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'b.fi.', 'h.fi.'}"
"('a.root-servers.net', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'g.fi.', 'b.fi.', 'h.fi.'}"
"('i.fi.', 'fi')","{'g.FI.', 'i.FI.', 'c.FI.', 'e.FI.', 'b.FI.', 'd.FI.', 'h.FI.', 'f.FI.', 'a.FI.'}"
"('d.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'b.fi.', 'h.fi.'}"
"('f.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('c.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'g.fi.', 'b.fi.', 'h.fi.'}"
"('e.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('a.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('g.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'c.fi.', 'h.fi.', 'e.fi.', 'g.fi.', 'b.fi.', 'a.fi.'}"
"('b.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'h.fi.', 'c.fi.', 'e.fi.', 'b.fi.', 'a.fi.'}"
"('h.fi.', 'fi')","{'i.fi.', 'd.fi.', 'f.fi.', 'g.fi.', 'c.fi.', 'e.fi.', 'a.fi.', 'b.fi.', 'h.fi.'}"
"('b2.in.afilias-nst.org.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('c0.in.afilias-nst.info.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('a0.in.afilias-nst.info.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('b1.in.afilias-nst.in.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('a1.in.afilias-nst.in.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('a2.in.afilias-nst.info.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('b0.in.afilias-nst.org.', 'gov.in')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'b2.in.afilias-nst.org.', 'b1.in.afilias-nst.in.', 'a1.in.afilias-nst.in.', 'a0.cctld.afilias-nst.info.'}"
"('g.root-servers.net', 'sk')","{'f.tld.sk.', 'b.tld.sk.', 'a.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('e.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('d.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('i.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('b.root-servers.net', 'sk')","{'f.tld.sk.', 'b.tld.sk.', 'a.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('j.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('k.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('l.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('h.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('f.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('m.root-servers.net', 'sk')","{'f.tld.sk.', 'b.tld.sk.', 'a.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('c.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('a.root-servers.net', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('f.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('b.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('a.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('e.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('g.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('h.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('c.tld.sk.', 'sk')","{'f.tld.sk.', 'a.tld.sk.', 'b.tld.sk.', 'e.tld.sk.', 'g.tld.sk.', 'h.tld.sk.', 'c.tld.sk.'}"
"('g.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('e.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('d.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('i.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('b.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('j.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('k.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('l.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('h.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('f.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('m.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('c.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('a.root-servers.net', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('k.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('b.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('e.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('a.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('c.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('f.gtld.biz.', 'biz')","{'k.gtld.biz.', 'b.gtld.biz.', 'e.gtld.biz.', 'a.gtld.biz.', 'c.gtld.biz.', 'f.gtld.biz.'}"
"('a.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('d.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('f.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('g.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('h.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('e.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('c.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('b.dns.jp.', 'ac.jp')",{'z.dns.jp.'}
"('g.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('e.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('d.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('i.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('b.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('j.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('k.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('l.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('h.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('f.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('m.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('c.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('a.root-servers.net', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('primary.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('dns-at.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('sec-dns-b.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('sec-dns-a.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('sns-pb.isc.org.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('dns-ro.denic.de.', 'ro')","{'primary.rotld.ro.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'sns-pb.isc.org.', 'dns-ro.denic.de.'}"
"('c.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('ns.twnic.net.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'c.twnic.net.tw.', 'anytld.apnic.net.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('i.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('g.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('d.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('anytld.apnic.net.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('f.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('e.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('b.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'c.twnic.net.tw.', 'anytld.apnic.net.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('h.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('a.dns.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('g.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('d.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('e.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('f.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'h.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'c.twnic.net.tw.'}"
"('c.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('b.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('a.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'i.dns.tw.', 'e.twnic.net.tw.', 'f.twnic.net.tw.', 'anytld.apnic.net.', 'c.twnic.net.tw.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('h.twnic.net.tw.', 'org.tw')","{'g.twnic.net.tw.', 'd.twnic.net.tw.', 'e.twnic.net.tw.', 'i.dns.tw.', 'f.twnic.net.tw.', 'c.twnic.net.tw.', 'anytld.apnic.net.', 'b.twnic.net.tw.', 'h.dns.tw.', 'a.twnic.net.tw.', 'h.twnic.net.tw.'}"
"('n.ns.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('r.ns.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('j.ns.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('ns2.univie.ac.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('ns1.univie.ac.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('u.ns.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('d.ns.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('ns9.univie.ac.at.', 'ac.at')","{'d.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.', 'ns2.univie.ac.at.'}"
"('g.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('e.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('d.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('i.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('b.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('j.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('k.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('l.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('h.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('f.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('m.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('c.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('a.root-servers.net', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
"('c.nic.dk.', 'dk')","{'c.nic.dk.', 'p.nic.dk.', 'a.nic.dk.', 'b.nic.dk.', 'l.nic.dk.', 's.nic.dk.'}"
